solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
852.925,5.616948777,53132526.0,2126.01,360.0,1394533535.0,2296807744.0,1023.0,10300053.0,2611990.0,219117.0,223111.0,125560.0,37611.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.670109318,53160541.0,2128.24,322.0,1391412180.0,2296494538.0,1031.0,10309590.0,2625997.0,225993.0,307525.0,134264.0,43906.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.723314215,53204897.0,2212.37,379.0,1408283500.0,2303436206.0,1673.0,10376545.0,2772600.0,223379.0,192458.0,122184.0,39534.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.780355984,57041769.0,2195.85,371.0,1482919215.0,2274810372.0,1655.0,10381909.0,2782355.0,217591.0,228244.0,128146.0,43543.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.833556587,53200603.0,2127.48,362.0,1396497185.0,2266317408.0,650.0,10314548.0,2566259.0,261693.0,225401.0,218863.0,82327.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.88672175,53165163.0,2117.1,331.0,1391667878.0,2267444218.0,1065.0,10305739.0,2605405.0,233047.0,268186.0,156366.0,57629.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.939467853,52746103.0,2128.79,354.0,1384122364.0,2264622392.0,14116.0,10372290.0,3205168.0,219112.0,266407.0,153483.0,55151.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.993051398,53583545.0,2134.72,337.0,1403579462.0,2520287943.0,2494.0,10361267.0,2678378.0,309693.0,751249.0,214037.0,77963.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.046221284,53169886.0,2126.8,371.0,1394426750.0,2312545195.0,1022.0,10344699.0,2670776.0,383807.0,481940.0,203787.0,59967.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.099381832,53160548.0,2126.32,340.0,1393457536.0,2291989095.0,1023.0,10278332.0,2593959.0,256075.0,201327.0,154078.0,46977.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.152557511,53175679.0,2127.49,382.0,1395449675.0,2300025080.0,1025.0,10332611.0,2680285.0,220437.0,275180.0,166432.0,55121.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.205730842,53173331.0,2126.17,332.0,1392885166.0,2299034775.0,1022.0,10298684.0,2630232.0,222102.0,199365.0,127078.0,38033.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.258916478,53185636.0,2128.13,336.0,1393342558.0,2297601271.0,1024.0,10306527.0,2635736.0,217976.0,232185.0,129457.0,39249.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.31209773,53181252.0,2126.92,337.0,1393202702.0,2295721575.0,1022.0,10306478.0,2635896.0,216791.0,209937.0,123665.0,36939.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.365306774,53209044.0,2128.44,348.0,1396684876.0,2298723477.0,1042.0,10320140.0,2660385.0,219950.0,253334.0,130269.0,43282.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
