solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
435.222,12.373543627,114615934.0,6039.38,515.0,3804138023.0,7962275899.0,2106.0,2262963.0,70142328.0,772585.0,388509.0,6852696.0,18266.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.529514268,155970641.0,6240.18,481.0,4059595377.0,7962157889.0,2052.0,2300089.0,70301073.0,733711.0,272739.0,6844876.0,10888.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.685544394,156030126.0,6239.9,496.0,4059552448.0,7960215671.0,2066.0,2275453.0,70200275.0,710984.0,236978.0,6846243.0,9581.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.841519659,155975265.0,6240.42,469.0,4057505612.0,7961675450.0,2070.0,2269926.0,70179659.0,731984.0,312570.0,6853219.0,16412.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.997545767,156026108.0,6239.42,453.0,4056960286.0,7963109469.0,2018.0,2258895.0,70280525.0,724579.0,248373.0,6846131.0,9885.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,13.153508537,155962770.0,6240.56,458.0,4057103468.0,7954209019.0,2018.0,2274298.0,70228943.0,734282.0,243588.0,6842425.0,9594.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,13.309545468,156036931.0,6239.82,561.0,4064453771.0,7975198068.0,2073.0,2279421.0,70390411.0,747978.0,273843.0,6852021.0,11098.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,13.465536337,155990869.0,6239.58,534.0,4060963285.0,7964748542.0,2031.0,2306632.0,70403559.0,741247.0,317343.0,6854438.0,17536.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,13.621515853,155979516.0,6239.88,494.0,4059383638.0,7966370243.0,2082.0,2302466.0,70420417.0,739768.0,282713.0,6845692.0,10812.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,13.777512575,155996722.0,6240.58,448.0,4056849312.0,7963609128.0,2030.0,2258679.0,70477296.0,736012.0,331737.0,6850691.0,15983.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,13.93354504,156032465.0,6239.88,474.0,4057709735.0,7964404826.0,2035.0,2271601.0,70460787.0,754453.0,289074.0,6849106.0,11866.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
